nombre producto,precio,link,categoria,fecha
"Banano Unisex B-Light 1.5 Waistbag Verde Militar 1,5 Lts Lippi",CLP 15.990,https://www.lippioutdoor.com/banano-unisex-b-light-1-5-waistbag-verde-militar-1-5-lts-lippi-v22.html,equipamiento,2022-08-15
Roca 2 Footprint Lippi,CLP 24.990,https://www.lippioutdoor.com/2105-roca-2-footprint.html,equipamiento,2022-08-15
Botella Light Steel Tumbler 300 ml Azul Lippi,CLP 9.990,https://www.lippioutdoor.com/botella-light-steel-tumbler-300-ml-azul-v20.html,equipamiento,2022-08-15
Roca -8 Steam-Pro Sleeping Bag Lippi,CLP 89.990,https://www.lippioutdoor.com/2113-roca-8-steam-pro-sleeping-bag.html,equipamiento,2022-08-15
"Banano Unisex B-Light 1.5 Waistbag Negro 1,5 Lts Lippi",CLP 15.990,https://www.lippioutdoor.com/banano-unisex-b-light-1-5-waistbag-negro-1-5-lts-lippi-v22.html,equipamiento,2022-08-15
Banano Intense 2L Azul V20 Lippi,CLP 22.990,https://www.lippioutdoor.com/7578-banano-intense-2l-azul-v20.html,equipamiento,2022-08-15
Corus Ultra II Pump Sack,CLP 10.990,https://www.lippioutdoor.com/corus-ultra-ii-pump-sack-v22.html,equipamiento,2022-08-15
Banano Australis 1 L Negro V20 Lippi,CLP 14.990,https://www.lippioutdoor.com/8270-banano-australis-1-l-negro-v20.html,equipamiento,2022-08-15
Banano Australis 1 L Mostaza V20 Lippi,CLP 14.990,https://www.lippioutdoor.com/8269-banano-australis-1-l-mostaza-v20.html,equipamiento,2022-08-15
Banano Frontera 2L Jade Oscuro V20 Lippi,CLP 15.990,https://www.lippioutdoor.com/7576-banano-frontera-2l-jade-oscuro-v20.html,equipamiento,2022-08-15
